file,class,polygon_idx,n_polygons,valid,validity_reason,area_ha,centroid_lat,centroid_lon,in_up_bbox,district,approx_pixels_10m,neg_subtype
rice7.kml,non_sugarcane,0.0,1,True,Valid,0.04048546548543624,26.68446691986276,83.51333496948699,True,Gorakhpur,4,rice
rice8.kml,non_sugarcane,0.0,1,True,Valid,0.011465984427444165,26.683817652130088,83.5134303053357,True,Gorakhpur,1,rice
rice9.kml,non_sugarcane,0.0,1,True,Valid,0.09504248893649545,26.68314900248751,83.51485425937327,True,Gorakhpur,10,rice
SpongeGuard2-June2023.kml,non_sugarcane,0.0,1,True,Valid,0.21832935854025845,28.4212543913596,79.39971920654075,True,Bareilly,22,spongegourd/vegetable
SpongeGuard3-June2023.kml,non_sugarcane,0.0,1,True,Valid,0.09202076532389844,28.421298793863766,79.40062145481421,True,Bareilly,9,spongegourd/vegetable
SpongeGurad1-June2023.kml,non_sugarcane,0.0,1,True,Valid,0.12174868154806036,28.420149885425595,79.39821173431518,True,Bareilly,12,spongegourd/vegetable
Tur.kml,non_sugarcane,0.0,1,True,Valid,0.005304158466089577,26.69125452908631,83.50804433676718,True,Gorakhpur,1,unlabeled (numeric)
Tur2.kml,non_sugarcane,0.0,1,True,Valid,0.06637561566795123,26.690331204945952,83.50641724736651,True,Gorakhpur,7,unlabeled (numeric)
Tur3.kml,non_sugarcane,0.0,1,True,Valid,0.05231719518062921,26.690433505945904,83.5061859728735,True,Gorakhpur,5,unlabeled (numeric)
Untitled map (1).kml,non_sugarcane,0.0,1,True,Valid,0.1457822455840827,29.98267107847228,77.58792857195864,True,Saharanpur,15,unlabeled (Untitled map)
Untitled map (10).kml,non_sugarcane,0.0,1,True,Valid,0.3389666555331424,29.94404201764324,77.50628657131867,True,Saharanpur,34,unlabeled (Untitled map)
Untitled map (11).kml,non_sugarcane,0.0,1,True,Valid,0.073098549298899,29.95612399699724,77.5116179047322,True,Saharanpur,7,unlabeled (Untitled map)
Untitled map (12).kml,non_sugarcane,0.0,1,True,Valid,0.1401294138492268,29.983351026888982,77.59724743658222,True,Saharanpur,14,unlabeled (Untitled map)
Untitled map (13).kml,non_sugarcane,0.0,1,True,Valid,0.06704256737312309,29.984901104584672,77.5910646029726,True,Saharanpur,7,unlabeled (Untitled map)
Untitled map (14).kml,non_sugarcane,0.0,1,True,Valid,0.20192383371117242,29.984127755800433,77.58780104894379,True,Saharanpur,20,unlabeled (Untitled map)
Untitled map (15).kml,non_sugarcane,0.0,1,True,Valid,0.3740883242309785,29.983217056307634,77.58447885152,True,Saharanpur,37,unlabeled (Untitled map)
Untitled map (16).kml,non_sugarcane,0.0,1,True,Valid,0.4591659107609442,29.983470923865365,77.58492564080777,True,Saharanpur,46,unlabeled (Untitled map)
Untitled map (17).kml,non_sugarcane,0.0,1,True,Valid,0.27152744197527834,29.983836542156713,77.58736175317755,True,Saharanpur,27,unlabeled (Untitled map)
Untitled map (18).kml,non_sugarcane,0.0,1,True,Valid,0.5218686125716496,29.984300509324196,77.58891126443535,True,Saharanpur,52,unlabeled (Untitled map)
Untitled map (19).kml,non_sugarcane,0.0,1,True,Valid,0.17980504015260435,29.91513112633103,77.56536048271641,True,Saharanpur,18,unlabeled (Untitled map)
Untitled map (2).kml,non_sugarcane,0.0,1,True,Valid,0.650272429278325,29.979712220555342,77.58618010862847,True,Saharanpur,65,unlabeled (Untitled map)
Untitled map (20).kml,non_sugarcane,0.0,1,True,Valid,0.6045891438017515,29.91285018315333,77.56618651233053,True,Saharanpur,60,unlabeled (Untitled map)
Untitled map (21).kml,non_sugarcane,0.0,1,True,Valid,0.05856543427772344,29.936600365784777,77.55775512855034,True,Saharanpur,6,unlabeled (Untitled map)
Untitled map (22).kml,non_sugarcane,0.0,1,True,Valid,0.42102633626100494,30.00976859508732,77.5842673470112,True,Saharanpur,42,unlabeled (Untitled map)
Untitled map (23).kml,non_sugarcane,0.0,1,True,Valid,0.07892531494794615,30.027547121377413,77.60391156686163,True,Saharanpur,8,unlabeled (Untitled map)
Untitled map (24).kml,non_sugarcane,0.0,1,True,Valid,0.4197074466978669,30.024610440956856,77.60462670360332,True,Saharanpur,42,unlabeled (Untitled map)
Untitled map (25).kml,non_sugarcane,0.0,1,True,Valid,0.5586537863623234,29.97006250073584,77.37001893244002,True,Saharanpur,56,unlabeled (Untitled map)
Untitled map (26).kml,non_sugarcane,0.0,1,True,Valid,0.05550906084099813,29.97007140163123,77.36943933360953,True,Saharanpur,6,unlabeled (Untitled map)
Untitled map (27).kml,non_sugarcane,0.0,1,True,Valid,0.4447482412536032,30.00183406175402,77.46680829471003,True,Saharanpur,44,unlabeled (Untitled map)
Untitled map (28).kml,non_sugarcane,0.0,1,True,Valid,0.19772321426839054,29.999272205760672,77.46420380274823,True,Saharanpur,20,unlabeled (Untitled map)
Untitled map (29).kml,non_sugarcane,0.0,1,True,Valid,0.2063933165919122,29.99836468119754,77.4631042229232,True,Saharanpur,21,unlabeled (Untitled map)
Untitled map (3).kml,non_sugarcane,0.0,1,True,Valid,0.5123465890324927,29.974603593840136,77.59925398112722,True,Saharanpur,51,unlabeled (Untitled map)
Untitled map (30).kml,non_sugarcane,0.0,1,True,Valid,0.22415266016483962,29.99745565854591,77.4620070769308,True,Saharanpur,22,unlabeled (Untitled map)
Untitled map (4).kml,non_sugarcane,0.0,1,True,Valid,3.656350829975956,29.97708002698935,77.59737545168282,True,Saharanpur,366,unlabeled (Untitled map)
Untitled map (48).kml,non_sugarcane,0.0,1,True,Valid,0.2569987828680439,26.72088158837161,80.89875088832794,True,Lucknow,26,unlabeled (Untitled map)
Untitled map (49).kml,non_sugarcane,0.0,1,True,Valid,0.30678611739187883,26.72133377080061,80.89945988485927,True,Lucknow,31,unlabeled (Untitled map)
Untitled map (5).kml,non_sugarcane,0.0,1,True,Valid,0.18209284988829272,29.982928171662138,77.59726513904818,True,Saharanpur,18,unlabeled (Untitled map)
Untitled map (50).kml,non_sugarcane,0.0,1,True,Valid,0.18162223298260843,26.72132539568927,80.8987406943556,True,Lucknow,18,unlabeled (Untitled map)
Untitled map (51).kml,non_sugarcane,0.0,1,True,Valid,0.23704030091764372,26.721285960494864,80.89824883963968,True,Lucknow,24,unlabeled (Untitled map)
Untitled map (52).kml,non_sugarcane,0.0,1,True,Valid,0.27671387961087524,29.186333382027424,77.60207334710826,True,Meerut,28,unlabeled (Untitled map)
Untitled map (53).kml,non_sugarcane,0.0,1,True,Valid,0.5578387491454807,26.721275428113724,80.89745963599222,True,Lucknow,56,unlabeled (Untitled map)
Untitled map (54).kml,non_sugarcane,0.0,1,True,Valid,3.133116942601233,29.053547937115326,77.64424402375434,True,Meerut,313,unlabeled (Untitled map)
Untitled map (55).kml,non_sugarcane,0.0,1,True,Valid,1.1636007421177688,29.057149028517284,77.64047191194902,True,Meerut,116,unlabeled (Untitled map)
Untitled map (56).kml,non_sugarcane,0.0,1,True,Valid,1.3145431187842465,27.533053211985685,81.61686735685127,True,Bahraich,131,unlabeled (Untitled map)
Untitled map (57).kml,non_sugarcane,0.0,1,True,Valid,0.34677926233378764,27.52198121234209,81.6050317783384,True,Bahraich,35,unlabeled (Untitled map)
Untitled map (58).kml,non_sugarcane,0.0,1,True,Valid,0.1960580747613586,28.97493981764463,77.60454369787186,True,Meerut,20,unlabeled (Untitled map)
Untitled map (59).kml,non_sugarcane,0.0,1,True,Valid,0.14329868707488658,28.982780215010553,77.59071415112795,True,Meerut,14,unlabeled (Untitled map)
Untitled map (6).kml,non_sugarcane,0.0,1,True,Valid,0.26148847255442553,29.982834623166088,77.5967171379187,True,Saharanpur,26,unlabeled (Untitled map)
Untitled map (60).kml,non_sugarcane,0.0,1,True,Valid,0.21140174566980222,28.974935648678677,77.6045427831375,True,Meerut,21,unlabeled (Untitled map)
Untitled map (61).kml,non_sugarcane,0.0,1,True,Valid,0.353710503096595,29.0689974883435,77.65496618020258,True,Meerut,35,unlabeled (Untitled map)
Untitled map (62).kml,non_sugarcane,0.0,1,True,Valid,0.04958630007138678,29.428109910115488,78.32696539452616,True,Bijnor,5,unlabeled (Untitled map)
Untitled map (63).kml,non_sugarcane,0.0,1,True,Valid,0.03724858212349027,29.42806806373375,78.32681545245552,True,Bijnor,4,unlabeled (Untitled map)
Untitled map (64).kml,non_sugarcane,0.0,1,True,Valid,0.020459601958376185,29.428016664638967,78.32668110207176,True,Bijnor,2,unlabeled (Untitled map)
Untitled map (65).kml,non_sugarcane,0.0,1,True,Valid,0.09948241665833546,29.428040621982113,78.32548918991485,True,Bijnor,10,unlabeled (Untitled map)
Untitled map (66).kml,non_sugarcane,0.0,1,True,Valid,0.2141418445959736,29.31240078209079,78.40446495434884,True,Bijnor,21,unlabeled (Untitled map)
Untitled map (67).kml,non_sugarcane,0.0,1,True,Valid,0.042694973414217664,29.309168499913294,78.41480459618484,True,Bijnor,4,unlabeled (Untitled map)
Untitled map (68).kml,non_sugarcane,0.0,1,True,Valid,0.06188416542214334,29.336280445972818,78.30611800353375,True,Bijnor,6,unlabeled (Untitled map)
Untitled map (69).kml,non_sugarcane,0.0,1,True,Valid,0.09627182671599187,29.330804923053677,78.28903554895017,True,Bijnor,10,unlabeled (Untitled map)
Untitled map (7).kml,non_sugarcane,0.0,1,True,Valid,0.4392450760527835,29.990691052780992,77.59623021479486,True,Saharanpur,44,unlabeled (Untitled map)
Untitled map (70).kml,non_sugarcane,0.0,1,True,Valid,0.04868731376592087,29.392762543568328,78.28417188213285,True,Bijnor,5,unlabeled (Untitled map)
Untitled map (71).kml,non_sugarcane,0.0,1,True,Valid,0.0635814941331535,29.392860858890728,78.2839826338451,True,Bijnor,6,unlabeled (Untitled map)
Untitled map (8).kml,non_sugarcane,0.0,1,True,Valid,0.5275863323353287,29.99219914839277,77.59522078939517,True,Saharanpur,53,unlabeled (Untitled map)
Untitled map (9).kml,non_sugarcane,0.0,1,True,Valid,0.1299629348981347,29.946163056704144,77.50773344793998,True,Saharanpur,13,unlabeled (Untitled map)
Untitled map 1.kml,non_sugarcane,0.0,1,True,Valid,0.24372793385551245,26.720909287983062,80.89920792420277,True,Lucknow,24,unlabeled (Untitled map)
Untitled map 11.kml,non_sugarcane,0.0,1,True,Valid,0.3886600444363928,26.720777849680232,80.89962532419982,True,Lucknow,39,unlabeled (Untitled map)
